呼び出し元→ID: 1348-535-3, Dates: ['2024/05/27']
呼び出し元→ID: 1348-535-3, Dates: ['2024/05/27']
呼び出し元→ID: 1352-565-2, Dates: ['2024/05/27', '2024/06/03']
[4758, '2024/05/27', '0', 7900, '1352-565-2']が2024/05/27の金額データ
[6275, '2024/06/03', '0', 7900, '1352-565-2']が2024/06/03の金額データ
[(310, '1352-565-2', '2002', 'Explorer', '114270', '36mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1352-565-2.html')]
呼び出し元→ID: 1355-410-6, Dates: ['2024/05/27', '2024/06/03']
[4753, '2024/05/27', '0', 10200, '1355-410-6']が2024/05/27の金額データ
[6270, '2024/06/03', '0', 10200, '1355-410-6']が2024/06/03の金額データ
[(308, '1355-410-6', '2002', 'Explorer II', '16570', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1355-410-6.html')]
呼び出し元→ID: 1355-472-0, Dates: ['2024/05/27', '2024/06/03']
[4757, '2024/05/27', '0', 10500, '1355-472-0']が2024/05/27の金額データ
[6274, '2024/06/03', '0', 10500, '1355-472-0']が2024/06/03の金額データ
[(309, '1355-472-0', '1991', 'Sea-Dweller', '16600', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1355-472-0.html')]
呼び出し元→ID: 1357-414-8, Dates: ['2024/05/27', '2024/06/03']
[4756, '2024/05/27', '0', 18000, '1357-414-8']が2024/05/27の金額データ
[6273, '2024/06/03', '0', 18000, '1357-414-8']が2024/06/03の金額データ
[(900, '1357-414-8', '', 'Datejust  Certified Pre-Owned', '16248', '36mm', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1357-414-8.html')]
呼び出し元→ID: 1358-599-6, Dates: ['2024/05/27', '2024/06/03']
[4755, '2024/05/27', '0', 9500, '1358-599-6']が2024/05/27の金額データ
[6272, '2024/06/03', '0', 9500, '1358-599-6']が2024/06/03の金額データ
[(899, '1358-599-6', '1990', 'Submariner  Certified Pre-Owned', '14060', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1358-599-6.html')]
呼び出し元→ID: 1360-105-7, Dates: ['2024/05/27', '2024/06/03']
[4754, '2024/05/27', '0', 7300, '1360-105-7']が2024/05/27の金額データ
[6271, '2024/06/03', '0', 7300, '1360-105-7']が2024/06/03の金額データ
[(898, '1360-105-7', '1988', 'Datejust  Certified Pre-Owned', '16014', '36mm', '5', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1360-105-7.html')]
呼び出し元→ID: 1362-773-5, Dates: ['2024/05/27', '2024/06/03']
[4752, '2024/05/27', '0', 10500, '1362-773-5']が2024/05/27の金額データ
[6269, '2024/06/03', '0', 10500, '1362-773-5']が2024/06/03の金額データ
[(491, '1362-773-5', '1997', 'Sea-Dweller', '16600', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1362-773-5.html')]
呼び出し元→ID: 1363-868-5, Dates: ['2024/05/27', '2024/06/03']
[4746, '2024/05/27', '0', 8400, '1363-868-5']が2024/05/27の金額データ
[6263, '2024/06/03', '0', 8400, '1363-868-5']が2024/06/03の金額データ
[(895, '1363-868-5', '', 'Datejust  Certified Pre-Owned', '116200', '36mm', '3', 'Rose', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1363-868-5.html')]
呼び出し元→ID: 1364-286-3, Dates: ['2024/05/27', '2024/06/03']
[4744, '2024/05/27', '0', 52000, '1364-286-3']が2024/05/27の金額データ
[6261, '2024/06/03', '0', 52000, '1364-286-3']が2024/06/03の金額データ
[(893, '1364-286-3', '', 'Cosmograph Daytona  Certified Pre-Owned', '116505', '40mm', '3', 'Champagne, Bucherer box', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1364-286-3.html')]
呼び出し元→ID: 1365-257-2, Dates: ['2024/05/27', '2024/06/03']
[4745, '2024/05/27', '0', 8200, '1365-257-2']が2024/05/27の金額データ
[6262, '2024/06/03', '0', 8200, '1365-257-2']が2024/06/03の金額データ
[(894, '1365-257-2', '', 'Datejust  Certified Pre-Owned', '116200', '36mm', '5', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1365-257-2.html')]
呼び出し元→ID: 1365-639-2, Dates: ['2024/05/27', '2024/06/03']
[4751, '2024/05/27', '0', 27000, '1365-639-2']が2024/05/27の金額データ
[6268, '2024/06/03', '0', 27000, '1365-639-2']が2024/06/03の金額データ
[(897, '1365-639-2', '', 'Yacht-Master  Certified Pre-Owned', '268655', '37mm', 'STRAP', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1365-639-2.html')]
呼び出し元→ID: 1366-020-7, Dates: ['2024/05/27', '2024/06/03']
[4750, '2024/05/27', '0', 38000, '1366-020-7']が2024/05/27の金額データ
[6267, '2024/06/03', '0', 38000, '1366-020-7']が2024/06/03の金額データ
[(896, '1366-020-7', '', 'Sky-Dweller  Certified Pre-Owned', '326135', '42mm', 'STRAP', 'Grey', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-020-7.html')]
呼び出し元→ID: 1366-024-1, Dates: ['2024/05/27', '2024/06/03']
[4749, '2024/05/27', '0', 38000, '1366-024-1']が2024/05/27の金額データ
[6266, '2024/06/03', '0', 38000, '1366-024-1']が2024/06/03の金額データ
[(306, '1366-024-1', '-', 'Sky-Dweller', '326135', '42mm', 'STRAP', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-024-1.html')]
呼び出し元→ID: 1366-035-4, Dates: ['2024/05/27', '2024/06/03']
[4748, '2024/05/27', '0', 38000, '1366-035-4']が2024/05/27の金額データ
[6265, '2024/06/03', '0', 38000, '1366-035-4']が2024/06/03の金額データ
[(305, '1366-035-4', '-', 'Sky-Dweller', '326135', '42mm', 'STRAP', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-035-4.html')]
呼び出し元→ID: 1366-094-5, Dates: ['2024/05/27', '2024/06/03']
[4747, '2024/05/27', '0', 35000, '1366-094-5']が2024/05/27の金額データ
[6264, '2024/06/03', '0', 35000, '1366-094-5']が2024/06/03の金額データ
[(303, '1366-094-5', '-', 'Sky-Dweller', '326138', '42mm', 'STRAP', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-094-5.html')]
呼び出し元→ID: 1368-853-8, Dates: ['2024/05/27', '2024/06/03']
[4743, '2024/05/27', '0', 50000, '1368-853-8']が2024/05/27の金額データ
[6260, '2024/06/03', '0', 50000, '1368-853-8']が2024/06/03の金額データ
[(301, '1368-853-8', '1995', 'Cosmograph Daytona', '16528', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1368-853-8.html')]
呼び出し元→ID: 1369-454-1, Dates: ['2024/05/27', '2024/06/03']
[4742, '2024/05/27', '0', 32000, '1369-454-1']が2024/05/27の金額データ
[6259, '2024/06/03', '0', 32000, '1369-454-1']が2024/06/03の金額データ
[(300, '1369-454-1', '2001', 'Day-Date', '118239', '36mm', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1369-454-1.html')]
呼び出し元→ID: 1373-860-4, Dates: ['2024/05/27', '2024/06/03']
[4741, '2024/05/27', '0', 13900, '1373-860-4']が2024/05/27の金額データ
[6258, '2024/06/03', '0', 13900, '1373-860-4']が2024/06/03の金額データ
[(296, '1373-860-4', '2001', 'GMT-Master II', '16710', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1373-860-4.html')]
呼び出し元→ID: 1373-924-3, Dates: ['2024/05/27', '2024/06/03']
[4740, '2024/05/27', '0', 23500, '1373-924-3']が2024/05/27の金額データ
[6257, '2024/06/03', '0', 23500, '1373-924-3']が2024/06/03の金額データ
[(291, '1373-924-3', '1999', 'Day-Date', '18239', '36mm', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1373-924-3.html')]
呼び出し元→ID: 1373-933-4, Dates: ['2024/05/27', '2024/06/03']
[4739, '2024/05/27', '0', 40000, '1373-933-4']が2024/05/27の金額データ
[6256, '2024/06/03', '0', 40000, '1373-933-4']が2024/06/03の金額データ
[(290, '1373-933-4', '2182', 'Day-Date', '-', '41mm', 'PRE', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1373-933-4.html')]
呼び出し元→ID: 1374-154-9, Dates: ['2024/05/27', '2024/06/03']
[4738, '2024/05/27', '0', 55000, '1374-154-9']が2024/05/27の金額データ
[6255, '2024/06/03', '0', 55000, '1374-154-9']が2024/06/03の金額データ
[(892, '1374-154-9', '2006', 'Cosmograph Daytona  Certified Pre-Owned', '116528', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1374-154-9.html')]
呼び出し元→ID: 1374-169-6, Dates: ['2024/05/27', '2024/06/03']
[4737, '2024/05/27', '0', 24200, '1374-169-6']が2024/05/27の金額データ
[6254, '2024/06/03', '0', 24200, '1374-169-6']が2024/06/03の金額データ
[(289, '1374-169-6', '1993', 'Day-Date', '18239', '36mm', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1374-169-6.html')]
呼び出し元→ID: 1374-239-3, Dates: ['2024/05/27', '2024/06/03']
[4736, '2024/05/27', '0', 13500, '1374-239-3']が2024/05/27の金額データ
[6253, '2024/06/03', '0', 13500, '1374-239-3']が2024/06/03の金額データ
[(285, '1374-239-3', '2001', 'GMT-Master II', '16710', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1374-239-3.html')]
呼び出し元→ID: 1374-270-2, Dates: ['2024/05/27', '2024/06/03']
[4735, '2024/05/27', '0', 13500, '1374-270-2']が2024/05/27の金額データ
[6252, '2024/06/03', '0', 13500, '1374-270-2']が2024/06/03の金額データ
[(284, '1374-270-2', '1991', 'GMT-Master', '16700', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-270-2.html')]
呼び出し元→ID: 1374-271-3, Dates: ['2024/05/27']
呼び出し元→ID: 1374-468-4, Dates: ['2024/05/27', '2024/06/03']
[4718, '2024/05/27', '0', 45000, '1374-468-4']が2024/05/27の金額データ
[6237, '2024/06/03', '0', 45000, '1374-468-4']が2024/06/03の金額データ
[(253, '1374-468-4', '2004', 'Cosmograph Daytona', '116509', '40mm', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1374-468-4.html')]
呼び出し元→ID: 1374-740-1, Dates: ['2024/05/27', '2024/06/03']
[4669, '2024/05/27', '0', 9600, '1374-740-1']が2024/05/27の金額データ
[6195, '2024/06/03', '0', 9600, '1374-740-1']が2024/06/03の金額データ
[(118, '1374-740-1', '2005', 'Turn-O-Graph', '116264', '36mm', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1374-740-1.html')]
呼び出し元→ID: 1374-841-5, Dates: ['2024/05/27', '2024/06/03']
[4717, '2024/05/27', '0', 13500, '1374-841-5']が2024/05/27の金額データ
[6236, '2024/06/03', '0', 13500, '1374-841-5']が2024/06/03の金額データ
[(252, '1374-841-5', '1998', 'GMT-Master', '16700', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-841-5.html')]
呼び出し元→ID: 1374-964-5, Dates: ['2024/05/27', '2024/06/03']
[4733, '2024/05/27', '0', 13500, '1374-964-5']が2024/05/27の金額データ
[6251, '2024/06/03', '0', 13500, '1374-964-5']が2024/06/03の金額データ
[(282, '1374-964-5', '1999', 'GMT-Master', '16700', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-964-5.html')]
呼び出し元→ID: 1374-967-8, Dates: ['2024/05/27']
呼び出し元→ID: 1375-023-3, Dates: ['2024/05/27', '2024/06/03']
[4731, '2024/05/27', '0', 10000, '1375-023-3']が2024/05/27の金額データ
[6250, '2024/06/03', '0', 10000, '1375-023-3']が2024/06/03の金額データ
[(891, '1375-023-3', '1997', 'Submariner Date  Certified Pre-Owned', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1375-023-3.html')]
呼び出し元→ID: 1375-282-0, Dates: ['2024/05/27', '2024/06/03']
[4670, '2024/05/27', '0', 10200, '1375-282-0']が2024/05/27の金額データ
[6196, '2024/06/03', '0', 10200, '1375-282-0']が2024/06/03の金額データ
[(121, '1375-282-0', '1999', 'Explorer II', '16570', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-282-0.html')]
呼び出し元→ID: 1375-286-4, Dates: ['2024/05/27', '2024/06/03']
[4673, '2024/05/27', '0', 9800, '1375-286-4']が2024/05/27の金額データ
[6199, '2024/06/03', '0', 9800, '1375-286-4']が2024/06/03の金額データ
[(127, '1375-286-4', '1993', 'Explorer II', '16570', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-286-4.html')]
呼び出し元→ID: 1375-287-5, Dates: ['2024/05/27', '2024/06/03']
[4672, '2024/05/27', '0', 10200, '1375-287-5']が2024/05/27の金額データ
[6198, '2024/06/03', '0', 10200, '1375-287-5']が2024/06/03の金額データ
[(126, '1375-287-5', '1997', 'Explorer II', '16570', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-287-5.html')]
呼び出し元→ID: 1375-566-9, Dates: ['2024/05/27']
呼び出し元→ID: 1384-915-3, Dates: ['2024/05/27', '2024/06/03']
[4730, '2024/05/27', '0', 11900, '1384-915-3']が2024/05/27の金額データ
[6248, '2024/06/03', '0', 11900, '1384-915-3']が2024/06/03の金額データ
[(890, '1384-915-3', '2001', 'Submariner  Certified Pre-Owned', '14060', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1384-915-3.html')]
呼び出し元→ID: 1384-925-5, Dates: ['2024/05/27', '2024/06/03']
[4671, '2024/05/27', '0', 10900, '1384-925-5']が2024/05/27の金額データ
[6197, '2024/06/03', '0', 10900, '1384-925-5']が2024/06/03の金額データ
[(122, '1384-925-5', '2002', 'Sea-Dweller', '16600', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1384-925-5.html')]
呼び出し元→ID: 1384-928-8, Dates: ['2024/05/27', '2024/06/03']
[4729, '2024/05/27', '0', 12500, '1384-928-8']が2024/05/27の金額データ
[6249, '2024/06/03', '0', 12500, '1384-928-8']が2024/06/03の金額データ
[(274, '1384-928-8', '1999', 'Yacht-Master', '16622', '40mm', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1384-928-8.html')]
呼び出し元→ID: 1384-943-7, Dates: ['2024/05/27', '2024/06/03']
[4728, '2024/05/27', '0', 24200, '1384-943-7']が2024/05/27の金額データ
[6247, '2024/06/03', '0', 24200, '1384-943-7']が2024/06/03の金額データ
[(273, '1384-943-7', '1993', 'Day-Date', '18239', '36mm', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1384-943-7.html')]
呼び出し元→ID: 1397-947-0, Dates: ['2024/05/27', '2024/06/03']
[4726, '2024/05/27', '0', 9800, '1397-947-0']が2024/05/27の金額データ
[6245, '2024/06/03', '0', 9800, '1397-947-0']が2024/06/03の金額データ
[(270, '1397-947-0', '2001', 'Explorer II', '16570', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1397-947-0.html')]
呼び出し元→ID: 1398-229-1, Dates: ['2024/05/27', '2024/06/03']
[4727, '2024/05/27', '0', 10500, '1398-229-1']が2024/05/27の金額データ
[6246, '2024/06/03', '0', 10500, '1398-229-1']が2024/06/03の金額データ
[(271, '1398-229-1', '1996', 'Sea-Dweller', '16600', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1398-229-1.html')]
呼び出し元→ID: 1398-878-8, Dates: ['2024/05/27', '2024/06/03']
[4725, '2024/05/27', '0', 13500, '1398-878-8']が2024/05/27の金額データ
[6244, '2024/06/03', '0', 13500, '1398-878-8']が2024/06/03の金額データ
[(267, '1398-878-8', '1996', 'GMT-Master', '16700', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-878-8.html')]
呼び出し元→ID: 1398-879-9, Dates: ['2024/05/27', '2024/06/03']
[4724, '2024/05/27', '0', 13500, '1398-879-9']が2024/05/27の金額データ
[6243, '2024/06/03', '0', 13500, '1398-879-9']が2024/06/03の金額データ
[(265, '1398-879-9', '1991', 'GMT-Master', '16700', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-879-9.html')]
呼び出し元→ID: 1398-896-0, Dates: ['2024/05/27', '2024/06/03']
[4722, '2024/05/27', '0', 32800, '1398-896-0']が2024/05/27の金額データ
[6241, '2024/06/03', '0', 32800, '1398-896-0']が2024/06/03の金額データ
[(889, '1398-896-0', '', 'Yacht-Master  Certified Pre-Owned', '116655', '40mm', 'STRAP', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1398-896-0.html')]
呼び出し元→ID: 1399-094-8, Dates: ['2024/05/27', '2024/06/03']
[4667, '2024/05/27', '0', 14000, '1399-094-8']が2024/05/27の金額データ
[6194, '2024/06/03', '0', 14000, '1399-094-8']が2024/06/03の金額データ
[(110, '1399-094-8', '2007', 'Deepsea', '116660', '44mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1399-094-8.html')]
呼び出し元→ID: 1399-116-7, Dates: ['2024/05/27', '2024/06/03']
[4723, '2024/05/27', '0', 29500, '1399-116-7']が2024/05/27の金額データ
[6242, '2024/06/03', '0', 29500, '1399-116-7']が2024/06/03の金額データ
[(260, '1399-116-7', '-', 'Submariner Date', '16618', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1399-116-7.html')]
呼び出し元→ID: 1400-238-5, Dates: ['2024/05/27', '2024/06/03']
[4721, '2024/05/27', '0', 38000, '1400-238-5']が2024/05/27の金額データ
[6240, '2024/06/03', '0', 38000, '1400-238-5']が2024/06/03の金額データ
[(259, '1400-238-5', '2005', 'Submariner Date', '16618T', '40mm', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1400-238-5.html')]
呼び出し元→ID: 1400-285-2, Dates: ['2024/05/27', '2024/06/03']
[4720, '2024/05/27', '0', 28900, '1400-285-2']が2024/05/27の金額データ
[6239, '2024/06/03', '0', 28900, '1400-285-2']が2024/06/03の金額データ
[(258, '1400-285-2', '1979', 'Oysterquartz', '19019', '36mm', '3', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oysterquartz/1400-285-2.html')]
呼び出し元→ID: 1400-701-7, Dates: ['2024/05/27', '2024/06/03']
[4719, '2024/05/27', '0', 24200, '1400-701-7']が2024/05/27の金額データ
[6238, '2024/06/03', '0', 24200, '1400-701-7']が2024/06/03の金額データ
[(255, '1400-701-7', '1991', 'Day-Date', '18239', '36mm', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1400-701-7.html')]
呼び出し元→ID: 1400-734-6, Dates: ['2024/05/27', '2024/06/03']
[4710, '2024/05/27', '0', 27500, '1400-734-6']が2024/05/27の金額データ
[6230, '2024/06/03', '0', 27500, '1400-734-6']が2024/06/03の金額データ
[(228, '1400-734-6', '2005', 'Yacht-Master', '16628', '40mm', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-734-6.html')]
呼び出し元→ID: 1400-909-1, Dates: ['2024/05/27', '2024/06/03']
[4711, '2024/05/27', '0', 14500, '1400-909-1']が2024/05/27の金額データ
[6231, '2024/06/03', '0', 14500, '1400-909-1']が2024/06/03の金額データ
[(233, '1400-909-1', '2010', 'Deepsea', '116660', '44mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1400-909-1.html')]
呼び出し元→ID: 1400-939-7, Dates: ['2024/05/27', '2024/06/03']
[4716, '2024/05/27', '0', 8900, '1400-939-7']が2024/05/27の金額データ
[6235, '2024/06/03', '0', 8900, '1400-939-7']が2024/06/03の金額データ
[(250, '1400-939-7', '-', 'Yacht-Master', '168622', '35mm', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-939-7.html')]
呼び出し元→ID: 1401-864-9, Dates: ['2024/05/27', '2024/06/03']
[4509, '2024/05/27', '0', 10500, '1401-864-9']が2024/05/27の金額データ
[6044, '2024/06/03', '0', 10500, '1401-864-9']が2024/06/03の金額データ
[(830, '1401-864-9', '1997', 'Submariner Date  Certified Pre-Owned', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-864-9.html')]
呼び出し元→ID: 1401-882-1, Dates: ['2024/05/27', '2024/06/03']
[4715, '2024/05/27', '0', 10000, '1401-882-1']が2024/05/27の金額データ
[6234, '2024/06/03', '0', 10000, '1401-882-1']が2024/06/03の金額データ
[(245, '1401-882-1', '1995', 'Submariner Date', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-882-1.html')]
呼び出し元→ID: 1401-910-8, Dates: ['2024/05/27', '2024/06/03']
[4705, '2024/05/27', '0', 16500, '1401-910-8']が2024/05/27の金額データ
[6225, '2024/06/03', '0', 16500, '1401-910-8']が2024/06/03の金額データ
[(886, '1401-910-8', '2006', 'Submariner Date  Certified Pre-Owned', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-910-8.html')]
呼び出し元→ID: 1401-942-6, Dates: ['2024/05/27', '2024/06/03']
[4714, '2024/05/27', '0', 10500, '1401-942-6']が2024/05/27の金額データ
[6233, '2024/06/03', '0', 10500, '1401-942-6']が2024/06/03の金額データ
[(243, '1401-942-6', '2000', 'Sea-Dweller', '16600', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-942-6.html')]
呼び出し元→ID: 1401-944-8, Dates: ['2024/05/27', '2024/06/03']
[4713, '2024/05/27', '0', 10600, '1401-944-8']が2024/05/27の金額データ
[6232, '2024/06/03', '0', 10600, '1401-944-8']が2024/06/03の金額データ
[(240, '1401-944-8', '2001', 'Sea-Dweller', '16600', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-944-8.html')]
呼び出し元→ID: 1402-160-8, Dates: ['2024/05/27', '2024/06/03']
[4708, '2024/05/27', '0', 9500, '1402-160-8']が2024/05/27の金額データ
[6228, '2024/06/03', '0', 9500, '1402-160-8']が2024/06/03の金額データ
[(226, '1402-160-8', '1993', 'Explorer II', '16570', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1402-160-8.html')]
呼び出し元→ID: 1402-161-9, Dates: ['2024/05/27']
呼び出し元→ID: 1402-423-2, Dates: ['2024/05/27', '2024/06/03']
[4709, '2024/05/27', '0', 10000, '1402-423-2']が2024/05/27の金額データ
[6229, '2024/06/03', '0', 10000, '1402-423-2']が2024/06/03の金額データ
[(888, '1402-423-2', '1993', 'Submariner Date  Certified Pre-Owned', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1402-423-2.html')]
呼び出し元→ID: 1402-469-6, Dates: ['2024/05/27', '2024/06/03']
[4634, '2024/05/27', '0', 10600, '1402-469-6']が2024/05/27の金額データ
[6167, '2024/06/03', '0', 10600, '1402-469-6']が2024/06/03の金額データ
[(515, '1402-469-6', '2006', 'Sea-Dweller', '14060', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1402-469-6.html')]
呼び出し元→ID: 1402-470-9, Dates: ['2024/05/27', '2024/06/03']
[4680, '2024/05/27', '0', 31000, '1402-470-9']が2024/05/27の金額データ
[6205, '2024/06/03', '0', 31000, '1402-470-9']が2024/06/03の金額データ
[(152, '1402-470-9', '1996', 'Cosmograph Daytona', '16518', '40mm', 'STRAP', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1402-470-9.html')]
呼び出し元→ID: 1402-582-6, Dates: ['2024/05/27', '2024/06/03']
[4633, '2024/05/27', '0', 9500, '1402-582-6']が2024/05/27の金額データ
[6166, '2024/06/03', '0', 9500, '1402-582-6']が2024/06/03の金額データ
[(514, '1402-582-6', '2001', 'Submariner', '14060', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1402-582-6.html')]
呼び出し元→ID: 1402-609-0, Dates: ['2024/05/27', '2024/06/03']
[4632, '2024/05/27', '0', 10600, '1402-609-0']が2024/05/27の金額データ
[6165, '2024/06/03', '0', 10600, '1402-609-0']が2024/06/03の金額データ
[(512, '1402-609-0', '2004', 'Sea-Dweller', '16613', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1402-609-0.html')]
呼び出し元→ID: 1402-766-2, Dates: ['2024/05/27', '2024/06/03']
[4679, '2024/05/27', '0', 7500, '1402-766-2']が2024/05/27の金額データ
[6204, '2024/06/03', '0', 7500, '1402-766-2']が2024/06/03の金額データ
[(148, '1402-766-2', '1995', 'Datejust', '16234', '36mm', '5', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1402-766-2.html')]
呼び出し元→ID: 1402-809-6, Dates: ['2024/05/27']
呼び出し元→ID: 1402-820-1, Dates: ['2024/05/27', '2024/06/03']
[4631, '2024/05/27', '0', 25500, '1402-820-1']が2024/05/27の金額データ
[6164, '2024/06/03', '0', 25500, '1402-820-1']が2024/06/03の金額データ
[(506, '1402-820-1', '2006', 'Cosmograph Daytona', '116520', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1402-820-1.html')]
呼び出し元→ID: 1402-829-0, Dates: ['2024/05/27', '2024/06/03']
[4630, '2024/05/27', '0', 10000, '1402-829-0']が2024/05/27の金額データ
[6163, '2024/06/03', '0', 10000, '1402-829-0']が2024/06/03の金額データ
[(502, '1402-829-0', '1989', 'Submariner Date', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1402-829-0.html')]
呼び出し元→ID: 1402-841-6, Dates: ['2024/05/27', '2024/06/03']
[4707, '2024/05/27', '0', 10400, '1402-841-6']が2024/05/27の金額データ
[6227, '2024/06/03', '0', 10400, '1402-841-6']が2024/06/03の金額データ
[(219, '1402-841-6', '1999', 'Submariner Date', '16610', '40mm', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1402-841-6.html')]
呼び出し元→ID: 1403-468-9, Dates: ['2024/05/27', '2024/06/03']
[4677, '2024/05/27', '0', 33500, '1403-468-9']が2024/05/27の金額データ
[6203, '2024/06/03', '0', 33500, '1403-468-9']が2024/06/03の金額データ
